AvgSpeed,Cool,Depart,Depth,DewPoint,Heat,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb,Year,Month,Day
12.15,0.0,7.0,0.0,35.0,7.5,26.0,10.05,29.765,1.5,29.06,610.0,1703.0,57.5,70.0,45.0,46.0,2010,10,20
9.4,0.0,-3.0,0.0,29.5,17.0,30.0,8.95,29.96,1.5,29.28,611.0,1701.0,48.0,56.0,39.5,40.0,2010,10,21
5.8,0.0,-1.0,0.0,30.0,15.0,21.0,5.35,30.075,1.5,29.375,612.0,1660.0,50.0,64.5,35.0,42.0,2010,10,22
10.85,0.0,11.0,0.0,45.0,4.5,20.5,9.9,29.945,1.5,29.23,613.0,1658.0,60.5,66.0,54.0,52.5,2010,10,23
9.05,0.0,14.0,0.0,52.0,1.0,20.5,8.05,29.74,1.5,29.015,614.0,1657.0,64.0,72.5,55.5,57.0,2010,10,24
11.55,0.0,16.0,0.0,56.0,0.5,19.0,10.85,29.5,1.5,28.77,616.0,1656.0,64.5,72.0,56.5,60.0,2010,10,25
23.85,0.0,14.0,0.0,47.0,2.5,21.0,21.65,29.24,1.5,28.59,617.0,1654.0,62.5,70.5,54.0,53.5,2010,10,26
22.65,0.0,6.0,0.0,31.5,11.0,24.5,21.3,29.595,1.5,28.96,618.0,1653.0,54.0,65.0,43.0,44.5,2010,10,27
14.65,0.0,-4.0,0.0,30.5,22.0,28.0,14.3,30.11,1.5,29.46,619.0,1651.0,43.0,46.0,39.0,38.0,2010,10,28
7.95,0.0,-6.0,0.0,26.5,23.5,24.0,5.75,30.245,1.5,29.515,620.0,1650.0,41.5,50.0,32.0,36.0,2010,10,29
13.3,0.0,7.0,0.0,32.0,12.5,24.5,6.3,29.89,1.5,29.175,622.0,1649.0,52.5,63.0,41.5,42.0,2010,10,30
8.4,0.0,-2.0,0.0,30.5,20.0,2.0,7.4,30.2,1.5,29.52,623.0,1647.0,45.0,52.0,37.5,39.0,2010,10,31
11.75,0.0,2.0,0.0,37.0,8.5,26.0,11.3,29.945,1.5,29.29,448.0,1849.0,56.5,63.5,49.5,47.5,2011,5,1
9.9,0.0,-3.0,0.0,31.0,13.5,36.0,4.95,30.165,1.5,29.49,447.0,1850.0,51.5,59.5,42.5,42.0,2011,5,2
8.15,0.0,-10.0,0.0,30.5,20.5,2.5,7.45,30.23,1.5,29.53,446.0,1851.0,44.5,50.5,37.5,38.0,2011,5,3
7.45,0.0,-6.0,0.0,29.0,17.5,3.0,4.75,30.37,1.5,29.665,444.0,1852.0,47.5,58.0,37.0,40.0,2011,5,4
11.2,0.0,-6.0,0.0,39.5,14.5,19.5,10.65,30.125,1.5,29.365,443.0,1853.0,50.5,62.5,38.0,46.0,2011,5,5
8.55,0.0,1.0,0.0,39.0,8.5,27.5,7.35,29.87,1.5,29.145,442.0,1855.0,56.5,68.5,44.5,48.5,2011,5,6
7.4,0.0,-3.0,0.0,45.0,12.5,5.0,5.2,29.845,1.5,29.155,441.0,1856.0,52.5,60.0,44.5,49.0,2011,5,7
7.5,0.0,-2.0,0.0,43.5,10.0,6.0,6.75,29.975,1.5,29.3,439.0,1857.0,55.0,68.0,41.5,49.5,2011,5,8
15.15,0.0,4.0,0.0,45.5,3.5,11.5,14.8,29.89,1.5,29.18,438.0,1858.0,61.5,73.5,49.0,54.0,2011,5,9
8.6,12.0,20.0,0.0,60.5,0.0,15.5,6.75,29.715,1.5,29.03,437.0,1859.0,77.0,90.5,63.0,66.0,2011,5,10
6.5,11.5,18.0,0.0,65.5,0.0,14.0,3.95,29.79,1.5,29.13,436.0,1860.0,76.5,87.5,65.0,68.5,2011,5,11
7.75,8.5,15.0,0.0,62.0,0.0,19.0,4.95,29.785,1.5,29.105,435.0,1901.0,73.5,86.5,60.5,66.0,2011,5,12
11.25,0.0,4.0,0.0,54.0,3.0,2.0,10.3,29.72,1.5,29.035,434.0,1902.0,62.0,77.0,47.0,56.5,2011,5,13
17.05,0.0,-9.0,0.0,46.5,16.0,1.5,16.85,29.725,1.5,29.03,433.0,1903.0,49.0,52.0,45.5,47.5,2011,5,14
20.15,0.0,-14.0,0.0,37.0,20.5,1.5,20.1,29.85,1.5,29.17,432.0,1904.0,44.5,47.0,41.5,41.5,2011,5,15
14.0,0.0,-14.0,0.0,30.5,19.0,1.5,13.7,30.01,1.5,29.31,431.0,1905.0,46.0,52.5,38.5,40.0,2011,5,16
13.15,0.0,-9.0,0.0,34.0,15.0,2.5,12.65,29.955,1.5,29.24,430.0,1906.0,50.0,60.0,40.0,43.5,2011,5,17
7.05,0.0,-7.0,0.0,48.5,10.5,1.5,6.4,29.885,1.5,29.185,429.0,1907.0,54.5,59.0,49.5,50.0,2011,5,18
5.4,0.0,1.0,0.0,53.0,3.5,2.0,3.3,30.0,1.5,29.325,428.0,1908.0,61.5,72.5,49.5,55.5,2011,5,19
6.1,0.0,1.0,0.0,53.5,3.5,6.5,5.45,30.03,1.5,29.33,427.0,1909.0,61.5,72.5,50.0,56.5,2011,5,20
8.55,0.0,2.0,0.0,59.0,1.5,15.0,7.55,29.87,1.5,29.165,426.0,1910.0,63.5,75.5,50.5,62.0,2011,5,21
11.5,10.5,13.0,0.0,59.5,0.0,18.5,10.75,29.695,1.5,28.985,425.0,1911.0,75.5,87.5,63.0,64.5,2011,5,22
11.9,6.5,9.0,0.0,59.0,0.0,24.5,10.65,29.615,1.5,28.95,425.0,1912.0,71.5,79.5,62.5,64.0,2011,5,23
11.95,0.0,-5.0,0.0,47.0,7.0,3.5,11.55,29.85,1.5,29.18,424.0,1913.0,58.0,67.5,47.5,52.0,2011,5,24
10.9,0.0,-5.0,0.0,52.5,5.5,3.0,9.25,29.66,1.5,28.945,423.0,1914.0,59.5,71.0,48.0,54.0,2011,5,25
18.35,0.0,-16.0,0.0,40.0,18.5,1.5,18.25,29.835,1.5,29.17,422.0,1915.0,46.5,49.5,43.0,43.0,2011,5,26
8.35,0.0,-13.0,0.0,41.0,15.5,4.5,6.95,29.935,1.5,29.24,422.0,1916.0,49.5,58.0,41.0,46.0,2011,5,27
6.25,0.0,-6.0,0.0,55.0,7.5,18.0,5.2,29.83,1.5,29.13,421.0,1916.0,57.5,63.0,51.5,56.0,2011,5,28
6.15,0.0,-3.0,0.0,59.5,2.0,11.0,3.6,29.86,1.5,29.195,421.0,1917.0,63.0,71.0,54.5,60.5,2011,5,29
12.2,10.0,8.0,0.0,65.0,0.0,19.5,11.8,29.965,1.5,29.295,420.0,1918.0,75.0,89.0,60.5,69.5,2011,5,30
13.2,13.0,13.0,0.0,64.5,0.0,22.0,12.4,30.03,1.5,29.375,420.0,1919.0,78.0,86.5,69.0,69.0,2011,5,31
11.0,6.5,6.0,0.0,49.0,0.0,26.5,11.1,30.16,1.5,29.475,419.0,1920.0,71.5,81.5,61.0,59.0,2011,6,1
9.5,0.0,-1.0,0.0,44.5,2.0,6.0,8.95,30.185,1.5,29.48,419.0,1920.0,63.0,69.0,56.5,53.0,2011,6,2
11.05,7.0,7.0,0.0,61.5,0.0,16.5,10.4,30.035,1.5,29.34,418.0,1921.0,72.0,87.5,56.0,67.0,2011,6,3
8.3,13.5,14.0,0.0,64.0,0.0,26.0,2.2,30.01,1.5,29.345,418.0,1922.0,78.5,91.5,65.5,68.5,2011,6,4
5.2,8.5,8.0,0.0,55.0,0.0,7.5,2.9,30.07,1.5,29.385,417.0,1923.0,73.5,84.5,61.5,62.0,2011,6,5
9.15,12.5,11.0,0.0,63.5,0.0,20.0,8.15,29.885,1.5,29.185,417.0,1923.0,77.5,93.5,61.0,69.0,2011,6,6
10.35,21.5,20.0,0.0,64.5,0.0,23.0,10.0,29.81,1.5,29.145,417.0,1924.0,86.5,96.0,76.0,72.0,2011,6,7
12.75,16.5,15.0,0.0,63.5,0.0,23.5,10.45,29.805,1.5,29.165,417.0,1925.0,81.5,95.5,66.5,71.0,2011,6,8
12.25,0.0,-6.0,0.0,53.0,4.5,4.0,7.5,29.99,1.5,29.31,416.0,1925.0,60.5,69.0,51.0,55.5,2011,6,9
7.75,0.0,-7.0,0.0,56.0,4.5,2.0,6.25,29.93,1.5,29.235,416.0,1926.0,60.5,70.0,51.0,57.5,2011,6,10
5.75,0.0,-10.0,0.0,54.0,7.0,3.5,5.05,29.945,1.5,29.265,416.0,1926.0,58.0,63.5,52.5,55.5,2011,6,11
9.4,0.0,-11.0,0.0,45.0,7.5,2.5,8.85,30.095,1.5,29.41,416.0,1927.0,57.5,64.0,50.5,52.0,2011,6,12
8.25,0.0,-5.0,0.0,43.0,1.5,6.0,7.75,30.11,1.5,29.415,416.0,1927.0,63.5,71.5,55.0,53.0,2011,6,13
8.45,1.5,-3.0,0.0,49.0,0.0,9.0,7.8,30.005,1.5,29.28,416.0,1928.0,66.5,77.0,55.5,56.5,2011,6,14
11.2,0.0,-4.0,0.0,59.0,0.5,15.5,8.8,29.73,1.5,29.035,416.0,1928.0,64.5,71.5,57.0,61.5,2011,6,15
8.3,6.5,2.0,0.0,59.0,0.0,27.5,6.05,29.755,1.5,29.085,416.0,1929.0,71.5,81.0,61.5,63.0,2011,6,16
6.4,7.0,2.0,0.0,60.0,0.0,6.5,5.55,29.82,1.5,29.155,416.0,1929.0,72.0,82.0,62.0,64.5,2011,6,17
6.4,8.0,3.0,0.0,62.0,0.0,7.0,4.55,29.81,1.5,29.13,416.0,1929.0,73.0,83.5,62.0,65.5,2011,6,18
5.05,8.0,2.0,0.0,65.0,0.0,12.5,3.9,29.74,1.5,29.055,416.0,1930.0,73.0,82.0,64.0,68.5,2011,6,19
8.8,8.5,2.0,0.0,67.0,0.0,16.0,7.1,29.71,1.5,29.04,416.0,1930.0,73.5,79.5,67.0,69.0,2011,6,20
11.95,13.5,8.0,0.0,70.0,0.0,18.0,11.25,29.635,1.5,28.95,416.0,1930.0,78.5,89.0,67.5,72.5,2011,6,21
13.4,5.0,-1.0,0.0,62.5,0.0,21.0,12.75,29.59,1.5,28.92,417.0,1931.0,70.0,74.0,65.0,65.0,2011,6,22
13.1,2.5,-3.0,0.0,59.5,0.0,26.0,12.0,29.6,1.5,28.93,417.0,1931.0,67.5,71.5,62.5,62.5,2011,6,23
9.15,0.0,-7.0,0.0,55.5,1.0,29.0,8.95,29.76,1.5,29.105,417.0,1931.0,64.0,68.0,60.0,59.0,2011,6,24
5.2,4.5,-2.0,0.0,52.5,0.0,9.5,3.2,29.915,1.5,29.245,417.0,1931.0,69.5,78.5,59.5,60.0,2011,6,25
6.95,5.5,-2.0,0.0,53.0,0.0,9.0,6.15,29.935,1.5,29.255,418.0,1931.0,70.5,80.5,60.5,60.5,2011,6,26
10.0,8.5,2.0,0.0,63.5,0.0,21.0,6.65,29.795,1.5,29.115,418.0,1931.0,73.5,80.5,66.0,67.0,2011,6,27
9.1,7.5,1.0,0.0,53.5,0.0,30.0,8.15,29.975,1.5,29.31,419.0,1931.0,72.5,81.0,64.0,61.0,2011,6,28
5.65,6.0,-1.0,0.0,55.5,0.0,8.0,3.8,30.05,1.5,29.38,419.0,1931.0,71.0,80.5,61.0,62.0,2011,6,29
10.0,11.0,2.0,0.0,61.5,0.0,16.5,8.7,29.995,1.5,29.31,419.0,1931.0,76.0,88.5,63.0,67.0,2011,6,30
12.85,15.5,9.0,0.0,62.5,0.0,18.0,12.35,29.955,1.5,29.275,420.0,1931.0,80.5,89.0,71.0,68.0,2011,7,1
7.9,18.0,11.0,0.0,70.5,0.0,23.5,3.5,29.945,1.5,29.28,420.0,1931.0,83.0,93.5,72.0,74.0,2011,7,2
6.0,12.5,5.0,0.0,57.5,0.0,2.5,4.55,29.97,1.5,29.305,421.0,1931.0,77.5,85.0,69.5,65.0,2011,7,3
4.4,12.5,5.0,0.0,54.0,0.0,6.0,3.1,29.96,1.5,29.29,422.0,1930.0,77.5,88.5,66.5,63.5,2011,7,4
5.9,15.0,8.0,0.0,59.5,0.0,27.0,5.05,29.95,1.5,29.28,422.0,1930.0,80.0,91.5,67.5,68.0,2011,7,5
7.4,13.5,6.0,0.0,60.5,0.0,4.0,5.8,29.96,1.5,29.3,423.0,1930.0,78.5,86.5,70.5,67.0,2011,7,6
6.65,8.5,1.0,0.0,54.0,0.0,7.0,5.4,29.94,1.5,29.25,423.0,1930.0,73.5,81.5,64.5,62.5,2011,7,7
6.25,10.0,1.0,0.0,51.5,0.0,5.0,5.15,29.87,1.5,29.195,424.0,1929.0,75.0,86.0,63.0,62.5,2011,7,8
6.2,12.5,3.0,0.0,59.0,0.0,18.5,5.3,29.91,1.5,29.24,425.0,1929.0,77.5,90.5,64.0,67.0,2011,7,9
8.9,18.0,10.0,0.0,67.5,0.0,19.0,8.55,29.88,1.5,29.205,425.0,1929.0,83.0,91.0,74.5,72.0,2011,7,10
8.25,15.0,7.0,0.0,70.5,0.0,24.5,5.4,29.815,1.5,29.15,426.0,1928.0,80.0,89.0,70.5,74.0,2011,7,11
7.35,14.5,6.0,0.0,63.5,0.0,3.0,5.05,29.93,1.5,29.28,427.0,1928.0,79.5,87.5,70.5,69.0,2011,7,12
11.55,4.5,-4.0,0.0,57.0,0.0,4.0,11.05,30.05,1.5,29.375,428.0,1927.0,69.5,74.0,64.5,62.5,2011,7,13
8.35,7.5,-2.0,0.0,56.0,0.0,9.5,6.9,30.01,1.5,29.325,428.0,1927.0,72.5,82.0,62.0,63.0,2011,7,14
6.75,14.0,5.0,0.0,60.0,0.0,9.5,5.8,29.97,1.5,29.3,429.0,1926.0,79.0,86.5,70.5,66.5,2011,7,15
3.5,16.0,6.0,0.0,60.5,0.0,19.0,2.95,30.01,1.5,29.35,430.0,1925.0,81.0,89.5,72.5,68.0,2011,7,16
6.8,18.5,8.0,0.0,69.0,0.0,22.5,6.5,30.05,1.5,29.38,431.0,1925.0,83.5,95.0,71.5,74.0,2011,7,17
11.25,21.5,12.0,0.0,74.5,0.0,24.5,10.9,29.95,1.5,29.26,432.0,1924.0,86.5,92.5,80.5,77.5,2011,7,18
6.4,21.0,12.0,0.0,72.5,0.0,6.5,3.85,29.875,1.5,29.2,433.0,1923.0,86.0,92.5,78.5,76.5,2011,7,19
10.3,22.5,12.0,0.0,73.0,0.0,23.0,8.3,29.79,1.5,29.115,433.0,1923.0,87.5,99.5,75.0,77.0,2011,7,20
9.4,24.5,13.0,0.0,71.0,0.0,27.0,5.75,29.785,1.5,29.13,434.0,1922.0,89.5,100.0,78.5,76.5,2011,7,21
8.6,14.0,5.0,0.0,70.0,0.0,9.5,2.75,29.87,1.5,29.205,435.0,1921.0,82.25,94.0,70.5,73.5,2011,7,22
5.1,14.0,5.0,0.0,70.0,0.0,25.0,0.75,29.94,1.5,29.255,436.0,1920.0,79.0,87.0,70.0,73.0,2011,7,23
6.05,15.0,6.0,0.0,69.5,0.0,21.5,1.1,29.96,1.5,29.29,437.0,1919.0,80.0,87.0,72.0,72.5,2011,7,24
6.3,16.5,7.0,0.0,66.5,0.0,33.5,2.75,29.9,1.5,29.225,438.0,1918.0,81.5,89.0,73.0,71.0,2011,7,25
8.25,13.0,3.0,0.0,62.5,0.0,5.5,6.1,29.87,1.5,29.205,439.0,1918.0,78.0,84.0,71.5,68.0,2011,7,26
9.7,15.5,5.0,0.0,66.0,0.0,16.0,6.1,29.845,1.5,29.17,440.0,1917.0,80.5,91.0,70.0,70.5,2011,7,27
6.8,15.5,6.0,0.0,71.0,0.0,22.0,3.25,29.88,1.5,29.23,441.0,1916.0,80.5,87.5,73.5,74.0,2011,7,28
5.75,14.5,5.0,0.0,68.0,0.0,4.0,3.9,29.97,1.5,29.31,442.0,1915.0,79.5,86.0,72.5,71.5,2011,7,29
3.4,14.5,5.0,0.0,64.5,0.0,12.0,2.2,30.04,1.5,29.38,443.0,1914.0,79.5,91.0,67.5,70.5,2011,7,30
5.0,15.5,5.0,0.0,69.0,0.0,24.0,4.7,30.05,1.5,29.38,444.0,1913.0,80.5,90.5,70.5,73.0,2011,7,31
5.4,18.5,10.0,0.0,71.5,0.0,26.0,3.65,29.98,1.5,29.305,445.0,1911.0,83.5,91.0,75.0,75.0,2011,8,1
8.8,19.0,11.0,0.0,73.0,0.0,20.5,8.15,29.76,1.5,29.07,446.0,1910.0,84.0,93.0,74.0,76.5,2011,8,2
9.15,14.5,6.0,0.0,66.5,0.0,1.5,8.25,29.795,1.5,29.135,447.0,1909.0,79.5,86.5,72.5,71.0,2011,8,3
6.35,11.5,4.0,0.0,66.5,0.0,5.0,5.05,29.93,1.5,29.275,448.0,1908.0,76.5,83.0,69.0,69.5,2011,8,4
5.75,11.5,3.0,0.0,68.0,0.0,6.0,4.6,29.92,1.5,29.235,449.0,1907.0,76.5,83.5,69.5,71.0,2011,8,5
3.85,14.0,6.0,0.0,70.0,0.0,4.0,1.9,29.81,1.5,29.125,450.0,1906.0,79.0,85.0,72.5,72.0,2011,8,6
6.0,13.0,4.0,0.0,69.0,0.0,26.5,4.1,29.74,1.5,29.06,451.0,1904.0,78.0,86.5,69.0,71.5,2011,8,7
6.0,9.5,1.0,0.0,67.0,0.0,5.0,3.4,29.71,1.5,29.03,452.0,1903.0,74.5,80.0,68.5,69.5,2011,8,8
11.35,8.0,-1.0,0.0,61.0,0.0,27.5,10.9,29.665,1.5,29.0,453.0,1902.0,73.0,81.0,65.0,66.0,2011,8,9
8.35,4.5,-4.0,0.0,54.0,0.0,31.0,5.85,29.83,1.5,29.17,454.0,1900.0,69.5,77.5,61.5,61.0,2011,8,10
3.6,5.0,-4.0,0.0,54.0,0.0,23.5,2.35,29.94,1.5,29.28,455.0,1859.0,70.0,81.0,58.5,61.0,2011,8,11
8.45,7.5,-2.0,0.0,58.0,0.0,19.0,8.25,29.935,1.5,29.25,456.0,1858.0,72.5,81.5,62.5,64.0,2011,8,12
7.25,9.0,0.0,0.0,63.5,0.0,25.5,4.45,29.85,1.5,29.175,457.0,1856.0,74.0,83.5,64.0,66.0,2011,8,13
12.15,4.0,-3.0,0.0,60.0,0.0,35.5,11.05,29.94,1.5,29.265,458.0,1855.0,69.0,75.0,62.0,63.0,2011,8,14
5.05,5.0,-2.0,0.0,55.0,0.0,3.5,2.55,29.97,1.5,29.305,459.0,1854.0,70.0,81.0,58.0,62.0,2011,8,15
3.45,8.0,1.0,0.0,57.0,0.0,18.0,2.6,30.02,1.5,29.35,500.0,1852.0,73.0,84.0,62.0,63.5,2011,8,16
6.1,8.5,1.0,0.0,62.0,0.0,21.5,5.8,30.015,1.5,29.335,501.0,1851.0,73.5,83.0,63.5,67.0,2011,8,17
5.2,12.0,4.0,0.0,61.0,0.0,5.5,2.55,29.95,1.5,29.255,502.0,1849.0,77.0,84.5,69.0,66.5,2011,8,18
5.5,11.5,5.0,0.0,62.5,0.0,13.5,4.0,29.88,1.5,29.205,503.0,1848.0,76.5,86.5,65.5,68.0,2011,8,19
4.15,8.5,2.0,0.0,67.0,0.0,18.5,1.65,29.91,1.5,29.25,504.0,1846.0,73.5,79.5,67.0,69.0,2011,8,20
8.05,8.0,1.0,0.0,58.0,0.0,32.0,7.5,29.96,1.5,29.29,505.0,1845.0,73.0,80.5,65.0,63.5,2011,8,21
3.8,6.5,0.0,0.0,59.0,0.0,17.0,1.15,30.015,1.5,29.33,506.0,1843.0,71.5,82.0,60.0,64.0,2011,8,22
9.65,4.0,-3.0,0.0,62.5,0.0,20.0,8.75,29.86,1.5,29.14,508.0,1842.0,69.0,73.5,64.0,65.0,2011,8,23
10.85,16.0,10.0,0.0,65.0,0.0,26.0,8.15,29.69,1.5,29.02,509.0,1840.0,81.0,91.5,69.5,70.0,2011,8,24
7.15,8.5,4.0,0.0,59.0,0.0,19.0,3.6,29.94,1.5,29.295,510.0,1839.0,73.5,81.5,64.5,64.0,2011,8,25
3.35,6.5,1.0,0.0,58.0,0.0,23.0,1.55,29.975,1.5,29.29,511.0,1837.0,71.5,83.0,60.0,63.5,2011,8,26
9.25,9.0,3.0,0.0,61.5,0.0,1.5,8.15,29.92,1.5,29.235,512.0,1835.0,74.0,82.0,65.5,66.0,2011,8,27
8.55,4.0,-1.0,0.0,56.0,0.0,1.5,7.75,29.92,1.5,29.24,513.0,1834.0,69.0,77.0,61.0,61.0,2011,8,28
3.85,4.5,-1.0,0.0,56.5,0.0,4.0,1.25,30.005,1.5,29.335,514.0,1832.0,69.5,78.5,60.0,62.0,2011,8,29
6.55,5.5,-1.0,0.0,55.0,0.0,15.0,5.6,30.025,1.5,29.355,515.0,1831.0,70.5,77.5,62.5,61.5,2011,8,30
7.85,11.5,7.0,0.0,64.0,0.0,17.0,5.4,29.945,1.5,29.26,516.0,1829.0,76.5,87.5,65.0,68.5,2011,8,31
6.1,18.0,14.0,0.0,70.5,0.0,21.0,5.5,29.9,1.5,29.23,517.0,1827.0,83.0,93.5,72.5,75.0,2011,9,1
7.0,20.5,16.0,0.0,69.0,0.0,21.0,4.45,29.88,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0,2011,9,2
5.95,14.0,11.0,0.0,67.5,0.0,24.5,1.85,29.86,1.5,29.185,519.0,1824.0,79.0,88.0,70.0,71.0,2011,9,3
11.5,1.5,-2.0,0.0,54.5,0.0,32.0,10.6,29.93,1.5,29.265,520.0,1822.0,66.5,73.5,59.0,60.5,2011,9,4
15.7,0.0,-8.0,0.0,45.5,5.5,18.5,15.05,30.085,1.5,29.41,521.0,1821.0,59.5,66.0,52.5,52.5,2011,9,5
12.2,0.0,-8.0,0.0,46.5,4.5,3.5,11.65,30.15,1.5,29.465,522.0,1819.0,60.5,66.0,54.0,53.0,2011,9,6
12.05,0.0,-6.0,0.0,47.0,2.5,1.5,11.3,30.145,1.5,29.445,523.0,1817.0,62.5,70.0,55.0,54.5,2011,9,7
14.3,2.0,0.0,0.0,53.5,0.0,2.0,13.95,30.03,1.5,29.35,524.0,1815.0,67.0,74.5,59.5,59.0,2011,9,8
8.35,2.0,0.0,0.0,60.5,0.0,4.0,8.05,29.95,1.5,29.255,525.0,1814.0,67.0,72.0,62.0,62.5,2011,9,9
2.55,2.0,1.0,0.0,59.5,0.0,14.0,0.9,29.995,1.5,29.315,526.0,1812.0,67.0,77.0,57.0,62.5,2011,9,10
5.1,6.0,5.0,0.0,59.0,0.0,26.0,4.7,29.985,1.5,29.3,527.0,1810.0,71.0,83.0,58.5,63.5,2011,9,11
10.1,10.0,10.0,0.0,59.0,0.0,23.0,9.85,29.905,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0,2011,9,12
8.25,1.0,0.0,0.0,54.5,0.0,31.0,4.15,29.895,1.5,29.23,529.0,1807.0,66.0,74.5,57.0,60.0,2011,9,13
7.3,0.0,-11.0,0.0,44.0,11.5,33.0,6.15,30.09,1.5,29.43,530.0,1805.0,53.5,59.0,47.5,50.0,2011,9,14
8.75,0.0,-13.0,0.0,35.5,13.5,18.5,7.3,30.325,1.5,29.64,531.0,1803.0,51.5,59.5,43.0,44.5,2011,9,15
3.5,0.0,-12.0,0.0,39.0,12.0,10.5,2.0,30.33,1.5,29.62,532.0,1760.0,53.0,58.5,47.0,47.0,2011,9,16
9.25,0.0,-5.0,0.0,44.5,5.0,11.0,8.2,30.27,1.5,29.56,533.0,1758.0,60.0,68.5,51.0,52.0,2011,9,17
8.75,0.0,-4.0,0.0,54.5,4.5,14.5,8.15,30.11,1.5,29.375,535.0,1756.0,60.5,65.5,55.5,57.0,2011,9,18
5.8,0.0,-1.0,0.0,58.0,3.0,27.5,3.95,29.96,1.5,29.27,536.0,1755.0,62.0,68.5,55.0,60.0,2011,9,19
6.7,0.0,0.0,0.0,54.0,2.0,17.5,6.55,29.99,1.5,29.295,537.0,1753.0,63.0,74.5,51.0,58.0,2011,9,20
10.65,0.0,2.0,0.0,49.0,0.5,24.5,9.8,29.945,1.5,29.26,538.0,1751.0,64.5,71.5,56.5,56.0,2011,9,21
7.05,0.0,-4.0,0.0,47.0,7.0,26.0,5.55,30.08,1.5,29.39,539.0,1749.0,58.0,63.5,52.0,52.0,2011,9,22
6.7,0.0,-6.0,0.0,45.0,10.0,36.0,5.0,30.055,1.5,29.355,540.0,1748.0,55.0,62.0,48.0,50.0,2011,9,23
4.95,0.0,-4.0,0.0,48.5,8.0,3.5,3.25,29.985,1.5,29.285,541.0,1746.0,57.0,62.5,51.0,51.5,2011,9,24
5.65,0.0,-3.0,0.0,53.0,6.5,13.5,4.4,29.87,1.5,29.155,542.0,1744.0,58.5,64.5,52.0,55.0,2011,9,25
13.9,0.0,-3.0,0.0,50.5,7.5,18.5,8.45,29.65,1.5,28.95,543.0,1742.0,57.5,61.5,53.0,53.0,2011,9,26
7.7,0.0,-1.0,0.0,53.0,6.0,5.5,3.35,29.705,1.5,29.025,544.0,1741.0,59.0,63.0,54.0,55.0,2011,9,27
6.85,0.0,-1.0,0.0,54.0,6.5,32.0,6.1,29.775,1.5,29.095,545.0,1739.0,58.5,63.5,53.0,55.0,2011,9,28
13.1,0.0,-1.0,0.0,50.5,6.5,27.5,11.45,29.7,1.5,29.005,546.0,1737.0,58.5,66.0,50.0,53.5,2011,9,29
15.65,0.0,-8.0,0.0,41.5,13.0,34.0,15.0,30.005,1.5,29.345,547.0,1735.0,52.0,57.5,46.0,47.0,2011,9,30
10.75,0.0,-9.0,0.0,40.0,15.5,35.5,10.15,30.26,1.5,29.56,548.0,1734.0,49.5,56.0,43.0,45.0,2011,10,1
5.0,0.0,-4.0,0.0,38.5,11.5,32.0,4.4,30.22,1.5,29.505,549.0,1732.0,53.5,65.5,41.0,46.0,2011,10,2
4.55,0.0,0.0,0.0,44.5,7.5,2.5,3.5,30.205,1.5,29.51,550.0,1730.0,57.5,69.5,44.5,50.0,2011,10,3
2.0,0.0,3.0,0.0,47.0,5.0,15.5,0.9,30.25,1.5,29.55,552.0,1729.0,60.0,75.0,44.5,52.5,2011,10,4
3.05,0.5,8.0,0.0,47.5,0.0,17.5,1.6,30.215,1.5,29.52,553.0,1727.0,65.5,80.0,50.5,55.0,2011,10,5
4.6,2.5,10.0,0.0,50.5,0.0,15.0,3.85,30.225,1.5,29.535,554.0,1725.0,67.5,81.0,53.0,58.0,2011,10,6
7.25,5.5,13.0,0.0,52.0,0.0,17.5,6.95,30.245,1.5,29.555,555.0,1724.0,70.5,84.0,56.5,59.0,2011,10,7
7.25,5.0,12.0,0.0,53.5,0.0,19.0,6.75,30.27,1.5,29.59,556.0,1722.0,70.0,82.0,57.5,60.0,2011,10,8
3.8,2.0,11.0,0.0,51.0,0.0,9.5,2.95,30.285,1.5,29.585,557.0,1720.0,67.0,80.0,54.0,58.0,2011,10,9
6.2,1.5,10.0,0.0,50.0,0.0,16.0,5.55,30.125,1.5,29.42,558.0,1719.0,66.5,76.5,56.0,57.5,2011,10,10
4.75,3.0,14.0,0.0,53.0,0.0,14.0,3.95,29.97,1.5,29.26,559.0,1717.0,68.0,78.5,57.5,59.5,2011,10,11
7.45,2.0,13.0,0.0,51.5,0.0,14.0,6.5,29.765,1.5,29.055,600.0,1715.0,67.0,77.5,56.0,58.0,2011,10,12
6.5,0.0,6.0,0.0,55.0,6.5,25.0,3.55,29.535,1.5,28.84,602.0,1714.0,58.5,65.0,52.0,57.5,2011,10,13
15.45,0.0,2.0,0.0,41.0,10.0,27.5,15.25,29.605,1.5,28.935,603.0,1712.0,55.0,61.5,48.5,48.0,2011,10,14
15.2,0.0,2.0,0.0,36.0,10.5,26.5,14.85,29.805,1.5,29.14,604.0,1711.0,54.5,61.5,47.0,46.0,2011,10,15
8.3,0.0,3.0,0.0,39.0,11.0,27.0,7.05,29.81,1.5,29.115,605.0,1709.0,54.0,61.0,47.0,46.0,2011,10,16
